Asian,Black,Native,White,2+,Hispanic 
0.48,20.04,0.62,74.76,1.92,2.17
0.48,32.5,1.04,61.02,2.5,2.47
0.0,0.0,0.0,0.0,0.0,0.0
0.83,4.35,0.26,79.74,1.16,13.66
0.7,0.52,0.33,94.5,1.44,2.51
0.73,0.29,0.0,95.72,0.83,2.42
0.41,0.0,0.0,96.39,0.5,2.36
0.69,1.34,0.32,90.85,1.34,5.46
0.56,14.44,0.87,79.83,2.02,2.28
0.49,20.82,0.59,73.61,2.08,2.41
0.52,13.59,0.99,80.54,1.81,2.56
0.96,0.0,0.0,94.18,1.48,3.13
0.6,10.03,0.5,84.07,1.86,2.93
0.0,0.0,0.0,0.0,0.0,0.0
0.62,0.46,0.3,95.02,1.3,2.3
0.56,34.84,1.2,58.23,2.58,2.58
0.47,42.39,0.67,51.4,2.8,2.26
0.68,1.0,0.43,93.91,1.67,2.32
0.62,0.46,0.3,95.02,1.3,2.3
0.52,5.66,0.12,89.96,1.67,2.07
0.54,34.63,0.94,58.97,2.56,2.36
0.48,24.86,0.77,69.17,2.24,2.49
1.06,0.29,1.09,8.2,0.31,89.05
0.5,19.17,1.01,74.88,2.1,2.34
0.95,4.17,0.4,90.38,2.03,2.07
0.68,0.38,0.62,94.7,1.29,2.32
41.95,0.38,0.46,25.78,7.65,23.78
0.53,7.62,0.5,86.94,1.99,2.43
0.0,0.0,0.0,0.0,0.0,0.0
0.74,5.98,0.67,88.7,1.76,2.15
0.0,0.0,0.0,93.98,0.0,3.01
0.89,0.64,0.39,94.68,1.19,2.22
0.64,11.68,0.69,82.29,2.32,2.37
0.71,0.52,0.29,94.84,1.37,2.28
0.55,10.4,0.67,83.93,1.88,2.56
0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.72,0.0,70.23,0.0,0.0
2.1,0.0,0.0,93.95,1.23,1.36
0.63,4.16,0.4,91.13,1.4,2.28
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.43,0.48,0.13,92.63,0.67,5.64
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.47,0.0,0.0
0.91,0.0,0.0,95.06,2.86,0.65
0.45,0.0,0.0,93.38,0.81,5.22
1.6,3.05,0.51,91.09,1.83,1.93
0.47,14.52,0.91,79.55,2.39,2.17
0.61,1.55,0.24,94.03,1.16,2.41
0.41,0.0,0.0,95.12,1.42,2.92
0.59,0.43,0.27,95.35,1.2,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.42,0.42,0.14,96.28,1.12,1.63
0.51,35.6,0.87,57.95,2.55,2.52
0.89,3.02,0.43,91.65,1.46,2.55
0.0,6.81,0.0,89.65,0.75,2.05
0.64,16.22,0.54,78.09,1.81,2.69
3.04,0.72,0.59,4.92,0.46,90.26
0.0,1.25,0.0,97.74,0.0,0.0
0.0,6.2,0.0,87.44,1.75,3.5
1.48,21.19,0.75,72.07,2.15,2.36
0.0,0.0,0.0,97.0,0.0,2.5
0.61,0.29,0.18,94.77,1.08,3.07
1.11,1.23,4.06,89.04,2.34,2.22
0.61,0.0,0.0,95.87,0.86,2.23
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.58,0.07,0.16,3.3,0.13,95.77
0.0,0.0,0.0,94.32,0.0,4.55
0.45,28.07,0.43,67.24,1.98,1.82
1.57,0.46,0.27,91.26,1.79,4.65
0.0,0.0,0.0,87.5,0.0,10.51
0.52,2.76,2.35,89.27,2.37,2.73
0.0,0.0,0.0,0.0,0.0,0.0
1.19,0.0,0.0,96.23,1.79,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.68,0.69,0.36,94.42,1.32,2.53
3.41,1.49,0.23,90.17,1.27,3.44
0.6,25.0,0.41,70.07,2.19,1.73
0.49,0.3,0.14,94.73,1.0,3.33
0.55,25.4,0.72,68.57,2.31,2.45
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.49,28.17,1.07,65.51,2.38,2.38
0.96,7.87,0.78,85.53,2.12,2.74
0.46,44.93,0.53,48.7,2.77,2.61
0.96,0.0,0.0,94.18,1.48,3.13
0.68,3.42,0.31,92.31,1.02,2.26
0.61,24.46,0.9,68.96,2.32,2.75
1.35,14.71,3.68,74.9,2.85,2.51
0.0,0.0,0.0,0.0,0.0,0.0
0.55,10.4,0.67,83.93,1.88,2.56
0.73,0.29,0.0,95.72,0.83,2.42
0.0,1.25,0.0,97.74,0.0,0.0
0.6,7.13,0.57,87.73,1.59,2.39
0.0,0.0,0.0,0.0,0.0,0.0
0.69,0.48,0.23,95.26,1.26,2.08
0.85,0.45,0.29,94.47,1.53,2.41
0.7,0.52,0.33,94.5,1.44,2.51
2.13,7.66,0.0,83.83,0.0,2.98
0.73,3.75,0.85,91.53,1.09,2.06
1.23,22.76,0.98,70.16,2.31,2.55
0.6,25.99,1.06,67.36,2.38,2.61
0.46,44.93,0.53,48.7,2.77,2.61
0.0,0.0,0.0,90.91,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.74,5.98,0.67,88.7,1.76,2.15
0.49,20.82,0.59,73.61,2.08,2.41
0.0,0.0,0.0,0.0,0.0,0.0
0.65,28.51,0.77,65.08,2.41,2.59
0.69,1.34,0.32,90.85,1.34,5.46
1.07,1.16,0.37,93.26,1.26,2.87
1.9,10.94,0.36,52.84,3.55,30.42
0.68,1.0,0.43,93.91,1.67,2.32
0.63,1.2,0.62,93.41,1.82,2.32
0.63,4.28,0.24,91.1,1.48,2.27
0.0,0.0,0.0,0.0,0.0,0.0
0.68,3.25,0.27,92.29,1.27,2.24
0.48,32.5,1.04,61.02,2.5,2.47
0.0,1.31,0.0,94.56,1.01,2.11
0.0,0.0,0.0,0.0,0.0,0.0
0.49,7.75,0.55,86.57,2.09,2.55
0.83,4.35,0.26,79.74,1.16,13.66
0.73,0.29,0.0,95.72,0.83,2.42
0.0,0.0,0.0,91.85,2.72,5.43
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.72,14.09,0.58,80.6,2.17,1.83
0.62,29.15,0.68,64.25,2.26,3.04
3.67,0.29,0.2,91.36,0.99,3.49
0.48,33.63,1.1,59.7,2.44,2.65
0.64,0.87,0.23,94.64,1.2,2.41
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.6,1.1,0.2,94.36,1.53,2.21
0.0,0.85,0.0,96.13,0.83,1.46
0.0,0.0,0.0,0.0,0.0,0.0
95.02,0.0,0.0,1.76,1.17,1.46
1.6,3.05,0.51,91.09,1.83,1.93
0.0,0.0,0.0,95.03,0.0,3.87
0.0,0.0,0.0,95.93,0.0,2.87
0.65,5.15,0.55,89.6,1.65,2.39
0.0,0.77,0.0,92.8,1.12,4.89
0.55,17.05,0.87,76.74,2.16,2.63
2.46,4.32,0.44,84.22,2.06,6.51
0.57,35.58,0.81,57.56,2.35,3.13
0.61,0.29,0.18,94.77,1.08,3.07
0.49,0.2,0.0,5.93,0.0,93.16
0.52,2.76,2.35,89.27,2.37,2.73
0.52,13.21,0.71,81.08,2.02,2.45
59.42,14.24,0.0,16.12,8.92,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.55,10.4,0.67,83.93,1.88,2.56
0.49,17.98,0.65,76.02,2.1,2.76
0.0,0.0,0.0,97.47,0.0,0.0
2.08,2.2,2.45,90.7,1.59,0.98
0.55,17.05,0.87,76.74,2.16,2.63
0.0,0.0,0.0,96.43,0.0,0.0
0.0,0.0,0.0,96.86,0.0,2.62
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.47,42.39,0.67,51.4,2.8,2.26
0.54,10.76,0.66,84.11,1.77,2.17
0.54,10.76,0.66,84.11,1.77,2.17
0.84,0.18,0.15,95.26,1.44,2.13
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,59.12,0.0,38.67,0.0,0.0
1.6,3.05,0.51,91.09,1.83,1.93
0.0,2.18,0.0,91.73,1.09,4.37
0.68,0.38,0.62,94.7,1.29,2.32
41.95,0.38,0.46,25.78,7.65,23.78
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.54,26.17,0.86,67.59,2.38,2.47
0.61,0.29,0.18,94.77,1.08,3.07
0.51,2.42,0.59,93.8,1.66,1.02
0.73,0.29,0.0,95.72,0.83,2.42
0.73,0.29,0.0,95.72,0.83,2.42
0.49,0.28,0.49,95.42,1.37,1.94
1.57,0.46,0.27,91.26,1.79,4.65
75.0,0.0,0.0,6.25,17.97,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.61,0.0,0.0,94.25,1.38,2.42
0.77,1.53,0.3,93.34,1.1,2.96
0.0,2.74,0.0,89.61,1.88,5.48
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.56,27.34,0.7,66.28,2.44,2.68
0.0,0.74,0.0,92.63,0.88,5.34
0.53,8.9,0.69,85.84,1.8,2.23
0.0,0.0,0.0,95.93,0.0,2.87
2.06,0.39,0.31,8.08,0.42,88.74
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.18,0.13,3.98,0.16,95.24
1.02,1.64,1.02,90.85,2.58,2.89
0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.52,0.33,94.5,1.44,2.51
0.0,0.0,0.0,94.12,0.0,3.43
0.0,0.0,0.0,90.91,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.55,6.55,1.19,87.84,1.75,2.12
0.0,0.0,0.0,0.0,0.0,0.0
1.57,0.46,0.27,91.26,1.79,4.65
0.0,0.0,0.0,95.38,0.0,0.0
0.68,0.74,0.03,95.01,0.9,2.64
1.02,25.7,0.39,66.9,2.85,3.14
0.57,7.71,0.67,86.84,1.87,2.32
0.64,15.06,0.57,79.26,2.0,2.47
0.0,3.85,0.0,86.92,0.0,6.15
0.0,17.89,0.0,77.19,1.03,3.26
0.86,1.65,0.25,89.11,1.43,6.7
0.0,2.33,0.0,92.41,2.01,2.14
0.55,0.55,0.3,94.78,1.15,2.67
0.0,2.33,0.0,92.41,2.01,2.14
0.56,10.77,0.56,83.91,1.9,2.3
0.61,24.46,0.9,68.96,2.32,2.75
0.0,11.44,0.0,84.91,0.0,2.19
0.46,32.96,0.61,61.59,2.23,2.15
0.48,32.78,0.63,61.41,2.39,2.32
1.48,21.19,0.75,72.07,2.15,2.36
0.73,0.29,0.0,95.72,0.83,2.42
0.77,9.48,0.18,85.52,1.46,2.58
2.0,30.3,2.07,59.48,2.37,3.78
0.49,17.98,0.65,76.02,2.1,2.76
0.68,0.69,0.36,94.42,1.32,2.53
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.6,3.05,0.51,91.09,1.83,1.93
0.74,5.98,0.67,88.7,1.76,2.15
0.0,0.0,0.0,0.0,0.0,0.0
0.52,24.45,1.39,68.66,2.27,2.7
0.52,24.45,1.39,68.66,2.27,2.7
0.48,32.5,1.04,61.02,2.5,2.47
0.0,0.0,0.0,97.89,0.0,0.0
0.0,2.74,0.0,89.61,1.88,5.48
2.06,0.39,0.31,8.08,0.42,88.74
0.0,0.0,0.0,90.91,0.0,0.0
0.49,7.75,0.55,86.57,2.09,2.55
0.76,0.0,0.0,93.73,1.19,3.81
0.54,26.17,0.86,67.59,2.38,2.47
0.0,0.0,0.0,0.0,0.0,0.0
0.52,20.77,0.74,73.12,1.98,2.87
0.0,5.87,0.0,83.4,0.0,9.72
0.6,1.1,0.2,94.36,1.53,2.21
0.63,4.28,0.24,91.1,1.48,2.27
14.48,0.0,0.0,76.08,1.87,6.77
0.65,1.11,0.23,94.48,1.35,2.2
0.49,0.28,0.49,95.42,1.37,1.94
0.46,32.96,0.61,61.59,2.23,2.15
0.49,0.2,0.0,5.93,0.0,93.16
0.65,28.51,0.77,65.08,2.41,2.59
0.69,1.34,0.32,90.85,1.34,5.46
0.52,2.76,2.35,89.27,2.37,2.73
0.74,4.53,0.17,88.22,1.81,4.53
1.9,10.94,0.36,52.84,3.55,30.42
0.0,0.0,0.0,0.0,0.0,0.0
0.33,28.28,0.54,66.1,2.12,2.62
0.47,13.84,0.48,81.2,1.72,2.29
0.68,0.74,0.03,95.01,0.9,2.64
0.63,1.2,0.62,93.41,1.82,2.32
0.47,42.39,0.67,51.4,2.8,2.26
0.0,0.98,0.0,92.51,1.53,4.1
0.0,0.0,0.0,0.0,0.0,0.0
2.48,12.1,1.32,79.88,1.97,2.24
3.8,0.0,0.0,88.03,2.66,5.22
0.0,1.31,0.0,94.56,1.01,2.11
0.55,25.4,0.72,68.57,2.31,2.45
0.0,0.0,0.0,0.0,0.0,0.0
97.44,0.0,0.0,0.0,0.0,0.0
0.53,23.09,0.78,70.78,2.3,2.53
0.0,0.0,0.0,0.0,0.0,0.0
0.97,2.06,0.47,92.22,1.66,2.62
0.64,0.87,0.23,94.64,1.2,2.41
0.8,1.1,1.12,93.48,1.24,2.26
0.0,0.0,0.0,0.0,0.0,0.0
12.29,0.43,0.26,4.25,1.01,81.77
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.39,0.0,89.52,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.45,30.85,0.97,63.3,2.36,2.06
0.46,44.93,0.53,48.7,2.77,2.61
0.54,0.55,0.36,94.91,1.5,2.14
0.61,24.46,0.9,68.96,2.32,2.75
0.5,19.17,1.01,74.88,2.1,2.34
0.56,22.51,0.41,72.14,2.14,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.68,90.16,0.0,3.42,5.05,0.68
0.39,35.78,1.24,57.66,2.66,2.28
0.0,0.0,0.0,97.47,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.54,23.47,0.66,70.36,2.24,2.73
0.0,0.0,0.0,0.0,0.0,0.0
0.61,0.29,0.18,94.77,1.08,3.07
0.0,0.0,0.0,0.0,0.0,0.0
0.54,0.55,0.36,94.91,1.5,2.14
0.83,4.35,0.26,79.74,1.16,13.66
0.96,7.87,0.78,85.53,2.12,2.74
0.0,0.0,0.0,93.91,0.0,3.55
87.28,0.0,0.0,7.07,3.89,0.0
41.95,0.38,0.46,25.78,7.65,23.78
0.58,0.47,0.27,96.22,0.85,1.6
0.0,0.0,0.0,0.0,0.0,0.0
0.66,0.33,0.58,95.39,0.95,2.1
0.0,0.0,0.0,96.43,0.0,0.0
0.46,21.45,0.73,73.23,2.15,1.97
2.89,0.0,0.0,90.91,0.0,4.96
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.0,0.0,95.86,1.15,2.39
0.0,22.22,0.0,77.22,0.0,0.0
0.52,3.6,1.37,90.77,1.66,2.09
0.0,0.0,0.0,94.51,0.0,3.66
0.78,0.12,0.2,96.7,0.73,1.47
0.42,12.64,1.35,81.3,2.09,2.19
1.12,2.68,0.3,92.33,1.39,2.18
0.36,6.86,0.52,88.75,1.78,1.74
0.66,10.09,0.74,84.39,1.72,2.4
0.74,0.49,0.62,94.79,1.41,1.95
0.0,2.46,0.0,91.12,2.19,3.69
0.0,2.57,0.0,87.66,1.54,5.91
0.0,0.0,0.0,0.0,0.0,0.0
0.88,8.01,1.35,85.36,2.14,2.27
1.14,12.6,0.6,76.76,1.68,7.22
0.0,4.37,0.0,92.9,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
3.31,0.0,0.0,87.85,2.76,5.52
0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.0,94.71,1.63,2.21
0.0,0.0,0.0,95.49,1.56,2.43
0.5,31.63,0.77,62.13,2.47,2.5
0.0,0.0,0.0,0.0,0.0,0.0
0.58,2.25,0.7,92.48,1.53,2.46
0.83,0.8,0.24,94.56,1.26,2.32
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.67,1.85,0.23,91.8,0.93,3.52
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.68,0.74,0.03,95.01,0.9,2.64
0.44,38.48,1.0,55.19,2.61,2.29
0.5,12.07,0.67,82.62,1.82,2.33
0.68,3.25,0.27,92.29,1.27,2.24
0.0,0.0,0.0,100.0,0.0,0.0
0.51,24.7,0.77,69.24,2.31,2.47
0.55,8.97,1.46,83.83,2.03,3.16
0.0,22.22,0.0,77.22,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.54,0.0,0.0,94.1,0.85,4.04
0.68,0.26,0.28,95.45,1.31,2.01
0.66,5.97,0.11,88.89,1.08,3.29
0.0,0.0,0.0,93.79,0.0,3.45
0.42,12.64,1.35,81.3,2.09,2.19
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.44,38.48,1.0,55.19,2.61,2.29
1.19,3.63,0.45,89.58,1.74,3.41
0.65,3.13,0.92,91.09,1.5,2.71
0.73,0.35,0.06,96.05,1.05,1.77
0.28,88.44,0.53,1.97,4.26,4.52
0.73,0.28,0.63,94.67,1.29,2.4
1.19,3.63,0.45,89.58,1.74,3.41
0.6,0.41,0.13,96.05,0.94,1.88
4.55,0.0,0.0,92.73,0.0,0.0
1.41,0.45,0.47,5.38,0.26,92.03
0.0,0.0,0.0,0.0,0.0,0.0
0.65,4.64,0.62,90.71,1.48,1.9
0.97,1.63,0.34,93.01,1.35,2.69
0.52,0.36,0.2,95.81,1.22,1.88
0.0,0.0,0.0,94.4,0.0,0.0
0.57,0.44,0.21,95.93,0.96,1.89
1.38,1.89,0.28,93.26,1.42,1.77
2.56,18.19,0.53,74.8,1.69,2.23
0.79,1.16,0.06,94.83,0.93,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.62,18.42,0.68,75.66,2.05,2.56
0.0,0.0,0.0,96.38,0.0,2.13
2.04,0.95,0.18,5.4,0.37,91.06
0.59,14.06,0.78,80.26,1.83,2.48
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,90.42,4.58,3.75
0.66,5.97,0.11,88.89,1.08,3.29
0.0,3.7,0.0,91.76,2.69,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.44,38.48,1.0,55.19,2.61,2.29
0.99,0.5,0.43,94.74,1.78,1.56
0.57,15.83,1.0,78.33,1.84,2.43
0.75,0.65,0.27,94.52,1.43,2.38
0.73,0.62,0.83,93.68,0.93,3.21
3.79,0.29,0.13,9.52,0.48,85.79
0.42,37.28,0.76,56.79,2.37,2.38
2.58,2.01,0.0,86.63,3.53,5.25
0.0,0.0,0.0,94.41,0.0,3.15
0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.48,0.0,96.41,0.72,1.39
0.57,23.57,1.22,69.78,2.37,2.49
0.45,0.24,0.42,95.34,1.72,1.83
0.48,0.78,0.24,4.48,0.18,93.83
0.49,25.65,0.75,68.56,2.3,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.51,28.23,0.69,65.8,2.41,2.36
0.43,3.75,0.67,91.07,2.02,2.05
0.48,32.69,1.02,60.78,2.63,2.41
0.0,0.0,0.0,94.4,0.0,0.0
0.44,38.48,1.0,55.19,2.61,2.29
0.79,1.16,0.06,94.83,0.93,2.24
0.0,0.0,0.0,96.38,0.0,2.13
0.0,0.0,0.0,0.0,0.0,0.0
0.61,24.46,0.9,68.96,2.32,2.75
0.0,0.0,0.0,0.0,0.0,0.0
0.49,25.65,0.75,68.56,2.3,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.45,28.5,0.58,65.7,2.29,2.47
89.3,0.0,0.0,4.93,5.21,0.0
0.0,0.0,0.0,94.4,0.0,0.0
0.79,1.16,0.06,94.83,0.93,2.24
0.0,0.0,0.0,96.38,0.0,2.13
0.0,0.0,0.0,96.2,1.38,1.27
0.97,1.63,0.34,93.01,1.35,2.69
0.0,0.0,0.0,0.0,0.0,0.0
94.45,0.18,0.03,1.41,2.13,1.8
0.49,25.65,0.75,68.56,2.3,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.45,28.5,0.58,65.7,2.29,2.47
0.49,22.43,0.77,71.61,2.23,2.47
0.0,0.0,0.0,94.4,0.0,0.0
0.79,1.16,0.06,94.83,0.93,2.24
2.58,2.01,0.0,86.63,3.53,5.25
0.67,0.3,0.3,95.36,1.45,1.92
0.54,17.27,1.24,76.07,2.1,2.78
0.0,0.0,0.0,96.38,0.0,2.13
0.54,13.4,0.51,81.09,2.14,2.31
0.49,25.65,0.75,68.56,2.3,2.24
0.69,0.0,0.0,95.27,1.16,2.29
0.65,14.05,0.44,80.59,2.03,2.25
1.19,3.63,0.45,89.58,1.74,3.41
1.19,3.63,0.45,89.58,1.74,3.41
0.56,26.77,0.71,67.31,2.19,2.46
0.0,0.0,0.0,0.0,0.0,0.0
0.45,28.5,0.58,65.7,2.29,2.47
0.66,1.47,0.39,93.69,1.62,2.18
0.0,0.0,1.17,93.32,2.0,1.84
0.0,0.0,0.0,94.4,0.0,0.0
0.79,1.16,0.06,94.83,0.93,2.24
0.54,17.27,1.24,76.07,2.1,2.78
0.0,0.0,0.0,96.38,0.0,2.13
0.66,5.66,0.49,89.12,1.68,2.39
0.49,25.65,0.75,68.56,2.3,2.24
0.0,0.0,0.0,95.45,0.81,2.76
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.45,28.5,0.58,65.7,2.29,2.47
0.0,0.0,0.0,97.3,0.0,2.43
0.65,4.64,0.62,90.71,1.48,1.9
0.89,3.02,0.43,91.65,1.46,2.55
0.4,10.44,0.14,86.33,1.51,1.18
0.0,0.0,0.0,94.4,0.0,0.0
0.79,1.16,0.06,94.83,0.93,2.24
0.54,17.27,1.24,76.07,2.1,2.78
0.67,4.25,0.49,90.71,1.63,2.25
0.48,7.17,1.04,86.75,2.07,2.49
0.54,34.63,0.94,58.97,2.56,2.36
0.49,40.75,1.74,51.42,2.68,2.93
1.98,0.0,0.0,63.37,1.49,32.43
0.56,13.64,0.73,80.54,2.01,2.52
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.56,10.42,0.78,83.89,1.87,2.48
0.7,6.27,0.46,88.13,2.0,2.43
0.0,0.0,0.0,0.0,0.0,0.0
0.81,10.41,0.67,83.88,1.94,2.29
0.92,1.15,1.32,93.11,0.96,2.55
0.7,1.02,0.36,94.4,1.16,2.36
0.55,0.28,0.19,95.54,1.3,2.13
0.0,0.0,0.0,95.07,0.32,4.03
47.22,0.0,0.0,16.67,27.08,8.33
0.0,0.0,0.0,96.64,1.19,1.78
0.93,0.0,0.0,94.71,1.63,2.21
0.0,64.78,0.0,29.76,3.44,1.62
0.3,0.0,0.0,97.38,0.4,1.72
0.0,0.0,0.0,95.63,0.0,0.0
0.0,0.0,0.0,92.91,0.0,6.3
0.61,4.15,0.33,91.58,1.13,2.21
0.0,0.0,0.0,94.41,0.0,3.15
0.85,1.06,0.43,93.72,1.58,2.37
0.44,38.48,1.0,55.19,2.61,2.29
0.46,21.78,0.97,72.14,2.34,2.31
0.46,21.78,0.97,72.14,2.34,2.31
0.45,2.99,0.59,92.62,1.36,2.0
0.0,0.0,0.0,95.53,0.0,3.16
0.0,0.0,0.0,95.53,0.0,3.16
1.15,0.0,1.48,94.07,2.14,0.0
0.76,6.35,0.27,88.77,1.63,2.22
0.5,23.11,0.89,70.9,2.19,2.4
0.55,17.05,0.87,76.74,2.16,2.63
0.0,0.0,0.0,97.12,0.0,0.0
0.54,19.85,0.61,74.7,2.02,2.28
0.51,35.6,0.87,57.95,2.55,2.52
1.19,0.0,0.0,94.16,2.98,1.43
0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.0,0.0,93.35,2.66,2.24
0.47,5.75,0.82,89.18,1.63,2.16
0.0,82.96,0.0,12.03,2.87,1.66
0.61,21.74,0.55,72.23,2.13,2.73
0.0,0.0,0.0,0.0,0.0,0.0
0.53,29.12,0.97,64.36,2.51,2.51
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.57,0.0,94.64,0.0,0.0
0.55,13.96,0.55,79.31,1.73,3.9
0.0,0.0,0.0,0.0,0.0,0.0
0.36,6.86,0.52,88.75,1.78,1.74
0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.71,0.21,95.98,0.83,1.67
1.22,9.57,0.73,83.55,1.89,3.04
0.76,4.64,0.62,89.78,1.82,2.38
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.47,42.39,0.67,51.4,2.8,2.26
89.3,0.0,0.0,4.93,5.21,0.0
0.66,18.93,0.65,75.12,2.02,2.62
0.5,17.22,0.86,77.04,2.08,2.3
0.62,9.39,0.44,85.8,1.63,2.12
0.54,19.02,1.01,74.65,2.19,2.58
0.37,0.47,0.73,94.74,1.51,2.18
0.52,25.0,1.71,68.0,2.25,2.52
0.64,0.96,0.72,94.54,1.49,1.64
0.0,0.0,0.0,98.69,0.0,0.0
3.87,2.7,0.33,44.82,2.17,46.11
0.54,17.27,1.24,76.07,2.1,2.78
0.69,2.48,0.34,92.33,1.36,2.8
0.77,1.54,0.77,90.25,1.54,5.14
0.66,10.09,0.74,84.39,1.72,2.4
0.51,32.92,1.18,60.21,2.59,2.58
0.53,7.62,0.5,86.94,1.99,2.43
